tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780741446,810852000,2588,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741446,910041000,2590,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741447,9593000,2626,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741447,109376000,2628,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741447,213083000,2630,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741447,308991000,2632,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741447,409611000,2635,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741447,509285000,2637,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,24515000,2641,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,24545000,2643,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,24561000,2645,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,24589000,2647,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
1780741448,24610000,2649,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
