tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780775211,866335000,223,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,236671000,98000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,286828000,1597000,17000,17000,18000
1780775211,866358000,225,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,280250000,98000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,286828000,1597000,17000,17000,18000
1780775211,866380000,227,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,280439000,107000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275546000,1588000,17000,17000,18000
1780775211,866399000,229,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,280529000,107000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275546000,1588000,17000,17000,18000
1780775211,866416000,231,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,280569000,107000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275852000,1597000,17000,17000,18000
1780775211,866438000,233,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,280569000,107000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275852000,1597000,17000,17000,18000
1780775211,866456000,235,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,280578000,116000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275843000,1588000,17000,17000,18000
1780775211,866474000,237,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,280578000,116000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275843000,1588000,17000,17000,18000
1780775211,866490000,239,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280638000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275843000,1588000,17000,17000,18000
1780775211,866510000,241,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280638000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275843000,1588000,17000,17000,18000
1780775211,866528000,243,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275843000,1588000,17000,17000,18000
1780775211,866546000,246,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866563000,248,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866581000,250,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866607000,252,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
1780775211,866622000,254,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,280838000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,275825000,1588000,17000,17000,18000
